,Name,T,S,K,r,q,Moneyness,Call Mkt Price,Put Mkt Price,Call Delta,Put Delta,Gamma,Vega,Call Theta,Put Theta,Call Rho,Put Rho,Call IV,Put IV
1954,220202-2400,0.052054794520547946,4662.85,2400.0,0.0009233926116532993,0.015,0.5217980346351381,2199.4,0.025,0.9998332087981523,-0.00011872534438663711,5.572215045766902e-07,0.4880396008343677,-1.6974103181658382,-3.728296943420813,-114.48931503247101,-0.0013013338408652672,0.7953327255067472,0.7953327255074767
1955,220202-2600,0.052054794520547946,4662.85,2600.0,0.0009233926116532993,0.015,0.5652608777200859,1999.6,0.05,0.9997053874978543,-0.0002465466446845139,1.1939641806217743e-06,0.9668241148641189,-4.98173868990397,-6.828108386535325,-104.08876713357803,-0.0026027500164571477,0.735269584034354,0.7352695840341436
1956,220202-2800,0.052054794520547946,4662.85,2800.0,0.0009233926116532993,0.015,0.6087569915520563,1799.5,0.05,0.9996714242581839,-0.00028050988435503237,1.5366462999189795e-06,1.0903614624870017,-5.0865475318514015,-6.74814636689093,-93.67260281310804,-0.0026028131080429715,0.6443290377124284,0.644329037714501
1957,220202-2900,0.052054794520547946,4662.85,2900.0,0.0009233926116532993,0.015,0.6304784094314521,1699.7,0.1,0.999405455277785,-0.000546478864753864,2.9039449439257112e-06,2.0249307931860665,-10.745241567999086,-12.314639650765034,-88.47753413639364,-0.005205369270334997,0.6331483973396096,0.6331483973396956
1958,220202-3000,0.052054794520547946,4662.85,3000.0,0.0009233926116532993,0.015,0.6522339065058291,1599.65,0.15000000000000002,0.9991232297907816,-0.0008287043517573766,4.433716316878476e-06,2.9731350978140556,-15.911876736283816,-17.38884321862327,-83.2694522606054,-0.007808424988962076,0.6089059804937345,0.6089059804935981
1959,220202-3100,0.052054794520547946,4662.85,3100.0,0.0009233926116532993,0.015,0.6739830680019375,1499.65,0.2,0.9988153207384942,-0.0011366134040446776,6.230309264230331e-06,3.973654757598194,-20.72039995645421,-22.10498100799775,-78.06397254747654,-0.01041090364092574,0.5791544196954587,0.5791544196953683
1960,220202-3200,0.052054794520547946,4662.85,3200.0,0.0009233926116532993,0.015,0.6957100579268963,1399.8000000000002,0.25,0.998473788731379,-0.001478145411159867,8.395294715785542e-06,5.052743546117374,-25.230499695586914,-26.522833825226286,-72.86630114379926,-0.013013472566410745,0.5464962426126428,0.5464962426126022
1961,220202-3300,0.052054794520547946,4662.85,3300.0,0.0009233926116532993,0.015,0.7174751460325504,1299.75,0.35,0.997834423143927,-0.0021175109986119006,1.2246694238185757e-05,7.007109656359617,-33.76963484688872,-34.96949120647101,-67.65821869495211,-0.01821869495215036,0.5195712901673039,0.5195712901671213
1962,220202-3400,0.052054794520547946,4662.85,3400.0,0.0009233926116532993,0.015,0.7392015174020767,1200.0,0.5,0.996865687432623,-0.0030862467099157954,1.8111676403035792e-05,9.84950727903206,-45.610199437713355,-46.71780887539149,-62.465753044485545,-0.026027017088265884,0.4938135290871136,0.49381352908713627
1963,220202-3500,0.052054794520547946,4662.85,3500.0,0.0009233926116532993,0.015,0.760976624481499,1100.0,0.7,0.9955225361805483,-0.0044293979619906354,2.6488755826941265e-05,13.61892804092293,-60.0615027904116,-61.07658828840208,-57.260274861164575,-0.03643924472620373,0.4669035465265253,0.466903546526541
1964,220202-3550,0.052054794520547946,4662.85,3550.0,0.0009233926116532993,0.015,0.7718649052972798,1050.0,0.8,0.9947889391880077,-0.005162994954531236,3.139716445191135e-05,15.612754879656656,-66.7545109427308,-67.72333447087743,-54.65753491594223,-0.04164450498328094,0.45160034107108343,0.45160034107105673
1965,220202-3600,0.052054794520547946,4662.85,3600.0,0.0009233926116532993,0.015,0.7827366510225717,1000.1,0.8999999999999999,0.9940048045361219,-0.005947129606417019,3.691897785493743e-05,17.702277537925276,-73.11942722454057,-74.04208112210455,-52.059999543580375,-0.046848858648859903,0.43545680156888583,0.43545680156887623
1966,220202-3650,0.052054794520547946,4662.85,3650.0,0.0009233926116532993,0.015,0.7935911524695952,950.3499999999999,1.05,0.992893294387618,-0.007058639754920856,4.4423524646504976e-05,20.599914514491317,-82.44725000194066,-83.32382660818314,-49.470275122659494,-0.05465868430334107,0.4211138974512481,0.4211138974512319
1967,220202-3675,0.052054794520547946,4662.85,3675.0,0.0009233926116532993,0.015,0.7990182304397364,925.45,1.1,0.9924436674257544,-0.007508266716784586,4.790604766812094e-05,21.752809979180107,-85.301859644992,-86.15539760557373,-48.174108538151515,-0.057259223083061556,0.41234713089759945,0.4123471308975755
1968,220202-3700,0.052054794520547946,4662.85,3700.0,0.0009233926116532993,0.015,0.8044714304465057,900.45,1.2,0.9917017183711307,-0.008250215771408135,5.291938936708176e-05,23.632228170646574,-91.22638630984619,-92.05674711587542,-46.87273724414838,-0.06246327154564488,0.40555234139306084,0.4055523413930421
1969,220202-3725,0.052054794520547946,4662.85,3725.0,0.0009233926116532993,0.015,0.8099028572973862,875.55,1.275,0.9910713738110656,-0.008880560331473329,5.76034780669016e-05,25.209227314068265,-95.42633543128476,-96.23363450683794,-45.57657543239761,-0.06636995294559374,0.39743251892116144,0.3974325189211446
1970,220202-3750,0.052054794520547946,4662.85,3750.0,0.0009233926116532993,0.015,0.8153386599744131,850.65,1.375,0.990277946298092,-0.00967398784444686,6.326334533545422e-05,27.169504899127382,-100.9970742545357,-101.78128851479755,-44.28040781581134,-0.07157219937299261,0.3900159512354354,0.39001595123540034
1971,220202-3775,0.052054794520547946,4662.85,3775.0,0.0009233926116532993,0.015,0.8207789271261839,825.75,1.5,0.989314734343087,-0.010637199799451845,6.995905237961812e-05,29.514947159494177,-107.85683781717188,-108.6179441773271,-42.98424837022598,-0.0780839866643513,0.3831385390607207,0.383138539060691
1972,220202-3800,0.052054794520547946,4662.85,3800.0,0.0009233926116532993,0.015,0.8261563834524983,801.2,1.625,0.9883214629572292,-0.011630471185309754,7.703932781420112e-05,31.899726930848278,-114.46411192037141,-115.20243356783409,-41.706299248903534,-0.08458692013640577,0.37598548273330346,0.37598548273332016
1973,220202-3825,0.052054794520547946,4662.85,3825.0,0.0009233926116532993,0.015,0.8316325231431996,776.1,1.75,0.9872811721485941,-0.01267076199394479,8.471666778751687e-05,34.35701806990658,-120.82095166042444,-121.53598072925817,-40.39972821771339,-0.09109808072706219,0.36828659635924516,0.36828659635924127
1974,220202-3850,0.052054794520547946,4662.85,3850.0,0.0009233926116532993,0.015,0.8370363989774837,751.4,1.875,0.9862039156506649,-0.013748018491874077,9.288633955877017e-05,36.86808331410868,-126.93976665220549,-127.63187249945493,-39.11397037725693,-0.09760051424327326,0.360416947321107,0.36041694732113694
1975,220202-3875,0.052054794520547946,4662.85,3875.0,0.0009233926116532993,0.015,0.8424948175503566,726.45,2.05,0.9847912869740676,-0.01516064716847131,0.00010305201598050264,40.10586826025092,-135.47333975157764,-136.14224535945928,-37.81520363377923,-0.10671048309430266,0.3534123783300938,0.3534123783300718
1976,220202-3900,0.052054794520547946,4662.85,3900.0,0.0009233926116532993,0.015,0.8479350986587301,701.6,2.2249999999999996,0.9833224618377444,-0.016629472304794456,0.00011394199675090851,43.41514684296143,-143.64448383094467,-144.2902815387197,-36.52164637284995,-0.1158244550417198,0.3460132444294068,0.34601324442940257
1977,220202-3925,0.052054794520547946,4662.85,3925.0,0.0009233926116532993,0.015,0.8533244184919846,677.05,2.425,0.9816541325868388,-0.018297801555700214,0.00012623423411975155,47.11048916744934,-152.71487881806604,-153.33782255870264,-35.24370181168875,-0.12623605826409773,0.3388665900960417,0.3388665900960629
1978,220202-3950,0.052054794520547946,4662.85,3950.0,0.0009233926116532993,0.015,0.8588018420007788,652.05,2.6500000000000004,0.9797595751511501,-0.020192358991388815,0.00014027460009922863,51.22301625958553,-162.54957493493075,-163.14922609693838,-33.94233074810057,-0.1379471864567249,0.3316019805251523,0.33160198052514966
1979,220202-3975,0.052054794520547946,4662.85,3975.0,0.0009233926116532993,0.015,0.8641952448082786,627.5,2.875,0.9777925058559316,-0.022159428286607302,0.0001552733984806202,55.41637860078562,-171.9158586782005,-172.4926327882544,-32.664381193093206,-0.14965516569595608,0.3240632814085733,0.3240632814085099
1980,220202-4000,0.052054794520547946,4662.85,4000.0,0.0009233926116532993,0.015,0.8696637513410952,602.5999999999999,3.1500000000000004,0.9754309036437045,-0.024521030498834334,0.00017297118880300422,60.34429407174077,-183.0677723543685,-183.62130005542406,-31.36822758148269,-0.1639810061402331,0.3167994790515498,0.316799479051544
1981,220202-4025,0.052054794520547946,4662.85,4025.0,0.0009233926116532993,0.015,0.8751088920146686,577.9000000000001,3.5,0.9725353462247874,-0.027416587917751426,0.00019392383191385232,66.25000503219755,-196.88203238479386,-197.4124291009275,-30.082470328507448,-0.1821963559046945,0.3102318759500647,0.31023187595005647
1982,220202-4050,0.052054794520547946,4662.85,4050.0,0.0009233926116532993,0.015,0.8805350083469969,553.25,3.8,0.9697994549334564,-0.0301524792090824,0.00021532086092987808,71.70302526163748,-207.75619537704404,-208.26355344751695,-28.799314390674216,-0.1978075413591433,0.3023944692791694,0.30239446927917585
1983,220202-4075,0.052054794520547946,4662.85,4075.0,0.0009233926116532993,0.015,0.8859706411104457,528.7,4.25,0.9660591180143282,-0.03389281612821071,0.0002422588996930523,78.97247508867228,-224.05697617235683,-224.5412494275384,-27.521369603203926,-0.2212326169025619,0.29601840063331447,0.2960184006333223
1984,220202-4100,0.052054794520547946,4662.85,4100.0,0.0009233926116532993,0.015,0.8913965860470744,504.20000000000005,4.699999999999999,0.9621504290182419,-0.037801505124297086,0.0002713892858945477,86.36154400642998,-239.23597916420394,-239.69721377372477,-26.246024194661405,-0.24465433164770364,0.2889622983399264,0.2889622983399213
1985,220202-4125,0.052054794520547946,4662.85,4125.0,0.0009233926116532993,0.015,0.8968516651320194,479.70000000000005,5.300000000000001,0.9571878840443805,-0.04276405009815839,0.00030652331543970057,95.46061611957465,-258.87155629984073,-259.30961375480905,-24.97069267654665,-0.2758981559986936,0.28280905722669253,0.28280905722669747
1986,220202-4150,0.052054794520547946,4662.85,4150.0,0.0009233926116532993,0.015,0.9022873655123539,455.4,6.0,0.9514488828452312,-0.04850305129730766,0.0003465067225760693,105.63231691320429,-280.46156935244045,-280.87654199211744,-23.705767840239105,-0.3123431827048906,0.276833066275407,0.27683306627540183
1987,220202-4175,0.052054794520547946,4662.85,4175.0,0.0009233926116532993,0.015,0.9076835973584798,431.4,6.800000000000001,0.9449207565579747,-0.05503117758456422,0.0003914338803895623,116.79127635240114,-303.527010774796,-303.919083277704,-22.456422494612617,-0.3539567411879855,0.270923869762274,0.2709238697622671
1988,220202-4200,0.052054794520547946,4662.85,4200.0,0.0009233926116532993,0.015,0.9131190670433372,407.3,7.699999999999999,0.9375222682957567,-0.06242966584678216,0.0004421916530077571,128.94805642925323,-327.58613474598343,-327.95512243360014,-21.201925606953576,-0.4008297165425957,0.2647888941669697,0.26478889416696677
1989,220202-4225,0.052054794520547946,4662.85,4225.0,0.0009233926116532993,0.015,0.9185545395683551,383.4,8.8,0.9287115410459172,-0.07124039309662171,0.0005004846859997252,142.81780192936964,-355.0962806788952,-355.4421835512205,-19.95780162629756,-0.45807559890025296,0.25911185527792757,0.2591118552779279
1990,220202-4250,0.052054794520547946,4662.85,4250.0,0.0009233926116532993,0.015,0.9239900149335359,359.7,10.1,0.9184578719671145,-0.08149406217542436,0.0005663990386928916,158.2075871364968,-385.0905949364394,-385.41341299347334,-18.724119443823295,-0.5257632794397689,0.25363008017379346,0.25363008017378924
1991,220202-4275,0.052054794520547946,4662.85,4275.0,0.0009233926116532993,0.015,0.9294254931388817,336.2,11.6,0.9067300712661872,-0.0932218628763518,0.0006401097008910839,174.91477422449728,-416.56280980207293,-416.8625430438156,-17.500834693542632,-0.6038483921727854,0.2481237128974736,0.2481237128974774
1992,220202-4300,0.052054794520547946,4662.85,4300.0,0.0009233926116532993,0.015,0.9348508114221884,313.0,13.35,0.8932504529669077,-0.10670148117563107,0.0007222141596036099,193.05264499095287,-449.78272611510783,-450.0594207111897,-16.293163821983896,-0.6949446439017254,0.2427150622567792,0.24271506225677625
1993,220202-4325,0.052054794520547946,4662.85,4325.0,0.0009233926116532993,0.015,0.9402964580700768,290.0,15.4,0.8777148320015613,-0.12223710214097758,0.0008135923396153383,212.66998467860816,-484.58674560742236,-484.8403092185823,-15.095876446825644,-0.8016298714831571,0.23735369077958612,0.2373536907795952
1994,220202-4350,0.052054794520547946,4662.85,4350.0,0.0009233926116532993,0.015,0.9457422259640653,267.29999999999995,17.75,0.8600900189458178,-0.1398619151967211,0.0009140609555302696,233.4149252497742,-519.626658517399,-519.8570911436371,-13.914241635884583,-0.9239676632818685,0.231878121893764,0.23187812189376622
1995,220202-4375,0.052054794520547946,4662.85,4375.0,0.0009233926116532993,0.015,0.9511053975185664,245.45,20.549999999999997,0.8398593955218309,-0.16009253862070805,0.001021915582831856,255.44641721667992,-556.6183468195524,-556.8260178179132,-12.776842714289664,-1.0697194266184291,0.22694741251848563,0.22694741251849046
1996,220202-4380,0.052054794520547946,4662.85,4380.0,0.0009233926116532993,0.015,0.9521924248668531,241.05,21.15,0.8355144611551604,-0.16443747298737854,0.0010448191292560544,259.93877161225157,-563.7406130279127,-563.9436670632152,-12.54781737134469,-1.100968056276205,0.22587617963895265,0.2258761796389512
1997,220202-4390,0.052054794520547946,4662.85,4390.0,0.0009233926116532993,0.015,0.9543768542670803,232.3,22.450000000000003,0.8262968135649778,-0.17365512057756122,0.0010917890665937404,269.20300830075877,-578.6545910755553,-578.8483650151109,-12.09232301285267,-1.1686243827156648,0.22386757108503377,0.22386757108503413
1998,220202-4400,0.052054794520547946,4662.85,4400.0,0.0009233926116532993,0.015,0.9565509333927789,223.65,23.8,0.8167405672716355,-0.1832113668709034,0.0011398620920625145,278.44350876024345,-592.9663308453304,-593.1508708587693,-11.642043825712115,-1.2388931407806163,0.221786392683318,0.22178639268331118
1999,220202-4410,0.052054794520547946,4662.85,4410.0,0.0009233926116532993,0.015,0.9587354348302793,215.05,25.25,0.8066103625843917,-0.19334157155814718,0.0011893506031853283,287.84158350759446,-607.3291238441928,-607.5043837618846,-11.194398809969284,-1.3143988099692814,0.2197370455500743,0.21973704555007606
2000,220202-4420,0.052054794520547946,4662.85,4420.0,0.0009233926116532993,0.015,0.9609095384992493,206.55,26.75,0.796137895203657,-0.20381403893888195,0.0012399240087382047,297.14755022491727,-620.8473680892,-621.0133940807754,-10.751886517954379,-1.3924344631598642,0.21758894099990772,0.21758894099990703
2001,220202-4425,0.052054794520547946,4662.85,4425.0,0.0009233926116532993,0.015,0.96199659050413,202.35,27.549999999999997,0.7906503874536837,-0.20930154668885523,0.0012655021264380455,301.8606863309094,-627.7547844959607,-627.9161935244778,-10.533280988909935,-1.4341029067181235,0.21657257238351846,0.21657257238351926
2002,220202-4430,0.052054794520547946,4662.85,4430.0,0.0009233926116532993,0.015,0.9630836426226083,198.15,28.35,0.7851097705450661,-0.2148421635974728,0.0012915095396787836,306.5079630057728,-634.2050854538958,-634.3618775193545,-10.31467077891506,-1.4757666693260414,0.21547851203693538,0.21547851203693377
2003,220202-4440,0.052054794520547946,4662.85,4440.0,0.0009233926116532993,0.015,0.9652472544393655,189.85,30.0,0.7737275507795087,-0.2262243833630302,0.0013441482772488355,315.7140806008596,-646.5211253561524,-646.6687296651252,-9.88259462202752,-1.5616357179179226,0.213254028989762,0.21325402898975823
2004,220202-4450,0.052054794520547946,4662.85,4450.0,0.0009233926116532993,0.015,0.9674213358369611,181.65,31.8,0.7616043427053385,-0.23834759143720052,0.0013975223829990908,325.0190816139529,-659.0346614401071,-659.1730318229634,-9.455761143591475,-1.6553501846873542,0.21115465032246342,0.21115465032246505
2005,220202-4460,0.052054794520547946,4662.85,4460.0,0.0009233926116532993,0.015,0.9695954176889366,173.55,33.7,0.7489384490857124,-0.25101348505682647,0.0014516387469980067,334.2086966014952,-670.8619080368186,-670.9910444935583,-9.034081664996323,-1.7542186512977498,0.20903059156735052,0.20903059156735207
2006,220202-4470,0.052054794520547946,4662.85,4470.0,0.0009233926116532993,0.015,0.971769499995292,165.55,35.7,0.7357219189930736,-0.26423001514946526,0.0015063920745805692,343.2342218729157,-681.8766264524945,-681.9965289831177,-8.617662988634876,-1.8583479201417565,0.2068727586133739,0.20687275861337395
